v1,v2, , , 
VANIDAD,"La imagen personal es muy importante, es algo que debemos cuidar independientemente de nuestra edad, hablando del amor propio esto se debe basar siempre en lo que nosotros queremos llegar a ser no cómo los demás quieren que seamos.", , , 
NINGUNO,"No por vestir a la moda significa que una persona tenga educación y valores, aquí se puede destacar la frase de ""no todo es, lo que aparenta ser"". Por el contrario, la educación siempre debe ser prioridad.", , , 
VANIDAD,"Tengo mucho amor propio, es algo en lo que he trabajado en años, pero no me interesa estar a la moda o seguir influencias de los demás. Soy un ser único e irrepetible, al cual debo amar primero para poder amar a los demás.", , , 
VANIDAD,"Como dice Justin Bieber, ""Love yourself"" xd", , , 
NINGUNO,"El mundo basado en una ""imagen perfecta"" se vuelve totalmente indiferente hacia los sentimientos y lo que existe detras de cada persona. Si la humanidad se volcara al mismo pensar  dejarámos de ser humanos. Porque todo fuera superficial no avanzariamos. ", , , 
NINGUNO,"Ni lucir bien, ni estar a la moda debe ser una prioridad en lo absoluto, y el amor propio es sabernos valorar por como somos, buscando ser mejores personas cada día, independientemente de nuestro físico. ", , , 
VANIDAD,"El amor propio es auto valorarse, aceptarse por lo que es, se basa por nuestros comportamientos y actitudes, además,  no es necesario estar a la moda para aparentar lo que no somos. Depende el tiempo llegan las personas correctas a tu vida.", , , 
NINGUNO,"Los más prioritario es tener salud, ser agradecidos cada día de nuestras vidas, tener valores, amarse tal y cual somos, aprender a escuchar, observar y destacarse, pero sobre todas las cosas, querer bonito a los demás. De ahí el resto es secundario, como la moda.", , , 
NINGUNO,"El lucir bien no se trata de llevar consigo lo más fino, o costoso. una persona que luce bien denota muchas cualidades a resaltar como, el orden, la alta autoestima, la aceptación por su físico, entre otras más, por supuesto va ligada a la educación. ", , , 
VANIDAD,"Si es importante, dependiendo del punto de vista de cada uno, ya que debemos preocuparnos por nosotros mismos pero siempre viendo lo que este cómodo para nosotros, no lo que las demás personas quieren para nosotros. ", , , 
NINGUNO,"con amor propio completamos toda nuestra personalidad y así seremos más seguros de nosotros mismos, la educación es más importante ante la moda que queremos seguir por quedar bien o encajar en una sociedad que probablemente no nos beneficie en un futuro.", , , 
NINGUNO,"No es tan necesario seguir las modas para demostrar amor propio, el amor propio se demuestra por como te aceptas y te valoras como persona, mejorando día a día.", , , 
VANIDAD,La primera impresión siempre cuenta, , , 
VANIDAD,"El amor propio surge del autoconocimiento, estima, consideración y cuidado (emocional, físico y mentalmente) de uno mismo y esto no se refleja en seguir tendencias modistas, pero considero que tener una buena imagen es importante pero no esencial.", , , 
NINGUNO,la moda no importa lo  que  importa es la actitud de cada persona, , , 
VANIDAD,"Siempre se debe sentir amor hacia nosotros mismos, es lo primordial en todo lo que hagamos, eso también implica llevar una buena imagen, la gente puede hablar, pero mientras estemos seguros de nosotros mismos no hay quien nos detenga.", , , 
NINGUNO, El aspecto es lo de menos pero siempre se debe de tomar en cuenta la educación, , , 
VANIDAD,"El amor propio es lo fundamental de cada persona, teniendo aquello  se sentirá seguro de si mismo y no le dará importancia a comentarios que afecten en el rendimiento de su día a día.", , , 
NINGUNO," La imagen solo sirve para dar primeras impresiones de las cuales muchos basan su criterio sobré ti, pero eso tampoco te define eres más que una imagen y supongo que debés cuidar mucho más otros aspectos de la vida sin descuidar tampoco tu imagen", , , 
VANIDAD,La imagen es importante ya que es nuestra presentación ante el mundo no obstante si te sientes bien estando gordo o flaco con sobrepeso o con anorexia está bien por qué ya es desicion de cada uno  y de eso se trata el amor propio aceptarse como uno es, , , 
VANIDAD,"Tienes razón es muy importante como vestimos, ya que en la actualidad te tratan por como te ven.", , , 
VANIDAD,"El amor propio es muy importante para una persona,  lo de estar a la ""moda"" solo es un complemento, pero los valores y la educación la pones tú, no lo que vistes.", , , 
VANIDAD,Cada uno debe vestir como quiera cada uno debe sentirse feliz con lo que hace sin importar el comentario de las demás personas cada quien vive su vida a su gusto, , , 
NINGUNO,La moda no tiene nada que ver con la educación , , , 
VANIDAD,"Estar a la moda te hace ver bien pero para mi lo mas importante es la Educación, también considero que el amor propio es lo más importante que puede tener una persona. ", , , 
NINGUNO,Vivimos en una sociedad llenos de críticas donde el lucir a la moda está bien pero lo que importa es la educación que tenemos mediante los años que nos dan la sabiduría de ser mejores como persona porque el esfuerzo de ahora es la riqueza del mañana., , , 
NINGUNO,"La moda no debe ser prioridad, la educación si.", , , 
NINGUNO,"El amor propio combina una serie de cuestiones como la autoestima, la confianza, la seguridad y la aceptación. Se trata de conocer y aceptar quiénes somos o quién queremos llegar a ser y apuntar a ello.", , , 
VANIDAD,"La imagen personal es muy importante, es algo que debemos cuidar siempre y no necesariamente estando a la moda. Bendiciones", , , 
NINGUNO,"El amor propio, es la aceptación hacia nosotros mismo, gustos, el físico, defectos, sin importar las opiniones de los demás. El vestirse a la moda o tener una buena imagen hacia los demás, no debe ser tan importante, mientras nos sintamos a gusto.", , , 
VANIDAD,"Mas allá de la moda y si te gusta seguir las tendencias, nuestra autoimagen tiene un fuerte y directo impacto en nuestro estado de ánimo.  Cuando me veo bien, me siento bien.  El autoestima aumenta, la confianza y seguridad también y por tanto nuestro bienestar.", , , 
VANIDAD,"Como te veas es muy importante hasta cierto punto, nuestra imagen es algo que debemos cuidar, sin embargo el amor propio se basa en quien queremos llegar a ser y la forma en la que nos sentimos bien, no cómo los demás quieren que seamos o como nos vean.", , , 
VANIDAD,"El amor propio no sólo se refleja en cómo nos vemos, se refleja en nuestros actos hacia nuestro propio bienestar, ya sea comer o dormir bien, disfrutar nuestro postre favorito, etc. Así tendremos una óptima imagen de lo que somos por dentro y de lo reflejamos.", , , 
NINGUNO,"Considero que el amor es un término relativo y que el amor a uno mismo también lo es, creo que la manera de presentarnos ante los demás a pesar de ser socialmente necesaria no creo que signifique que tanto nos podemos llegar a querer como personas.", , , 
NINGUNO,"Lucir bien, presentable cuando mucho es importante porque es la primera impresión que tienen los demás de nosotros, no quiere decir que la moda sea una prioridad, con que nos sintamos bien y cómodos basta, nuestra educación siempre será más importante.", , , 
VANIDAD,"Vestir a la moda no necesariamente significa amor propio, considero que es más bien el cuidado y el querer lucir bien para sí mismo, así demostramos varias cualidades que no se denotan en una persona que no cuida de el/ ella.", , , 
VANIDAD,"Una de las maneras de empezar a quererse con sus virtudes y defectos es teniendo amor propio, claro que es importante la imagen que damos a mostrar en nuestro círculo social, pero lo indispensable aquí es la esencia que es lo que a una persona atrae.", , , 
NINGUNO,"La educación la impone uno mismo, y en mucho de los casos desde casa, y es algo que no podría compararse por el simple hecho de vestir bien; lamentablemente muchas de las personas hoy en día creen que por vestir bien es una persona con una buena educación.", , , 
VANIDAD,Lucir bien y estar a la moda puede ser una prioridad pero siempre y cuando tengamos un buen control en nosotros mismo. , , , 
VANIDAD,"El autoestima y amor propio hacia uno mismo es el primer paso para poder aceptarnos y así cambiar por dentro, pero tampoco hay que descuidar como nos vemos por fuera si nuestra imagen es nuestra carta de presentación ante el mundo.", , , 
NINGUNO,Para decir verdad la moda si es importante pero para que una persona la compare con la educación no son cosas muy distintas., , , 
VANIDAD, Mi opinión sobre la pregunta es que a pesar de como  podemos estar lo importante es amarse tal como somos , , , 
VANIDAD,"El amor propio es aprender a amar tu cuerpo y reconocer lo valioso que es aceptarte tal y como eres, sin compararte con nadie y que las partucularidades son las que nos hacen auténtico.", , , 
NINGUNO,Importante en la educación forrada desde casa en los principios de ética que tienen cada persona el que está bien o mal no lo hace mala persona lo hace unico., , , 
NINGUNO,"Estar a la moda no es una prioridad, el lucir bien no define nuestra educación solo nos damos una buena imagen. ", , , 
NINGUNO,En lo personal mas que estar a la moda para sentirme bien me gusta sentirme bien conmigo mismo., , , 
VANIDAD,"Decir que el sobrepeso es sinónimo de no tener amor propio me parece errado, pueden existir personas delgadas que no precisamente cuiden su salud. Lucir bien depende de la actitud y seguridad que emites. ", , , 
NINGUNO,"La figura personal depende  del sentimiento que uno mismo siente, ademas de eso una persona debe sentrarse en lo ella piensa y cree no lo que los demas desean.", , , 
VANIDAD,"Asi es mi estimado, el amor propio ante todo.", , , 
NINGUNO,El amor propio es más que vestir a la moda y lo  más importante es la educación., , , 
VANIDAD,"El vestirse bien es importante para reflejar una buena imagen, pero el amor propio es un tema distinto ya que es aceptarse como somos sin buscar seguir modas para ser aceptado por el resto.", , , 
VANIDAD,"Cuando se mantiene una buena imagen es el reflejo de como nos sentimos por dentro, es amor propio, empieza desde una buena actitud, hasta la manera en la que nos reflejamos con nuestros actos, el estilo y la aptitud va más de la moda.", , , 
NINGUNO,"El amor propio es lograr aceptarse tal y como eres todos tenemos debilidades y fortalezas, porque que es necesario que te tomes un momento para apreciar lo increíble que eres incluso si tienes fallas, lo importante es que te sientas bien contigo mismo.", , , 
NINGUNO,"La vestimenta no hace a la persona.  Lo que destaca de uno son  sus valores. Puedes vestir con la ropa más cara, puedes tener una hermosa figura pero si tratas mal y no sabes valorar a los demás no mereces ni siquiera llamarte persona.", , , 
NINGUNO,"La imagen personal de una persona depende del entorno donde estemos, no tiene nada que ver con el amor propio, los esterotipos sociales, nos dominan hoy en dia, un ejemplo claro es el creer que tu imagen personal es la que te define, si eres capaz o no.", , , 
VANIDAD,"Para sentirse bien con uno mismo, para sentirse inclusive mas sano, la imagen es super importante desde siempre y hay qie ajustarse a los estándares establecidos por la sociedad si queremos encajar y estar bien con los demás", , , 
VANIDAD,"La imagen que uno refleja ante los demás muchas veces define la manera en la que te van a tratar. Así que, primero se debería tener amor propio para que uno pueda reflejar seguridad y la gente te pueda respetar con lo que estés vistiendo.", , , 
